id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
805,clinique,Clinique + Jonathan Adler: Lid Pop,14.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2NX10_181x209.png,https://www.clinique.com/product/1598/49854/makeup/eye-shadows/clinique-jonathan-adler-lid-pop,https://www.clinique.com,"Four shades of silky, long-wearing eye shadow with designer details: an exclusive Jonathan Adler geometric print hot-stamped on the lid and pressed into the powder.",,,eyeshadow,[],2017-12-23T23:35:11.909Z,2017-12-23T23:38:41.000Z,http://makeup-api.herokuapp.com/api/v1/products/805.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/805/original/data?1514072320,"[{'hex_value': '#836A42', 'colour_name': 'Willow Pop'}, {'hex_value': '#008B97', 'colour_name': 'Aqua Pop'}, {'hex_value': '#DFA792', 'colour_name': 'Cream Pop'}, {'hex_value': '#916487', 'colour_name': 'Grape Pop'}]"
806,clinique,All About Shadow&trade; Duo,22.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWK_181x209.png,https://www.clinique.com/product/1598/27032/makeup/eye-shadows/all-about-shadow-duo,https://www.clinique.com,"Use one shade as a base colour, the other to contour. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus a brush/sponge-tip applicator.",,,eyeshadow,[],2017-12-23T23:35:12.387Z,2017-12-23T23:38:41.393Z,http://makeup-api.herokuapp.com/api/v1/products/806.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/806/original/data?1514072321,"[{'hex_value': '#CFB3BC,#A996A8', 'colour_name': 'Twilight Mauve/Brandied Plum'}, {'hex_value': '#d0b8bb,#5c2b2e', 'colour_name': 'Cocktail Hour'}, {'hex_value': '#a6a2c6,#5f6168', 'colour_name': 'Blackberry Frost'}, {'hex_value': '#fcf1dc,#8f6e43', 'colour_name': 'Buttered Toast'}, {'hex_value': '#cfaf98,#7c3900', 'colour_name': 'Day into Date'}, {'hex_value': '#e9d5ca,#896a58', 'colour_name': 'Ivory Bisque/Bronze Satin'}, {'hex_value': '#f2d5db,#5d245a', 'colour_name': ""Jammin'""}, {'hex_value': '#c09371,#753d29', 'colour_name': 'Like Mink'}, {'hex_value': '#e0c4ab,#5f574f', 'colour_name': 'Neutral Territory'}, {'hex_value': '#fae9de,#a66406', 'colour_name': 'Sand Dunes'}, {'hex_value': '#EAC7B7,#47575D', 'colour_name': 'Nightcap'}, {'hex_value': '#e1d9e0,#b18877', 'colour_name': 'Seashell Pink/Fawn Satin'}, {'hex_value': '#d2b9ac,#977d6f', 'colour_name': 'Starlight Starbright'}, {'hex_value': '#dba8ad,#a17664', 'colour_name': 'Strawberry Fudge'}, {'hex_value': '#f7d4d9,#605561', 'colour_name': 'Uptown Downtown'}, {'hex_value': '#c9d4d1,#718b88', 'colour_name': 'Wave after Wave'}, {'hex_value': '#cfb691,#8a697c', 'colour_name': 'Beach Plum'}, {'hex_value': '#D1B1AB', 'colour_name': 'color 1'}, {'hex_value': '#60575D', 'colour_name': 'color 2'}]"
807,clinique,All About Shadow&trade; Quad,28.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWL06_181x209.png,https://www.clinique.com/product/1598/27033/makeup/eye-shadows/all-about-shadow-quad,https://www.clinique.com,Wear shades alone or layered together in different combinations. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus two sponge-tip applicators.,,,eyeshadow,[],2017-12-23T23:35:13.329Z,2017-12-23T23:38:41.793Z,http://makeup-api.herokuapp.com/api/v1/products/807.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/807/original/data?1514072321,"[{'hex_value': '#c5dde8,#3a4e66,#638988,#2b2f28', 'colour_name': 'Dive In'}, {'hex_value': '#e4e7eb,#0d3d5c,#538b8c,#203250', 'colour_name': 'Galaxy'}, {'hex_value': '#fde6ee,#643d67,#c3a3ba,#473e4d', 'colour_name': 'Going Steady'}, {'hex_value': '#fbf8f0,#5b4b3f,#cfb6a6,#383838', 'colour_name': ""Jenna's Essentials""}, {'hex_value': '#f3d4ca,#784a4a,#aa753d,#553240', 'colour_name': 'Morning Java'}, {'hex_value': '#f7f2cd,#6b765c,#978a4e,#4a4b38', 'colour_name': 'On Safari'}, {'hex_value': '#f2d7d7,#8d5649,#c28c90,#634a42', 'colour_name': 'Pink Chocolate'}, {'hex_value': '#d0d0d3,#5d5d65,#2d2d2e,#111111', 'colour_name': 'Smoke and Mirrors'}, {'hex_value': '#fee6d3,#996a57,#ae7e65,#6b3f22', 'colour_name': 'Teddy Bear'}, {'hex_value': '#e4e7eb', 'colour_name': 'Galaxy1'}, {'hex_value': '#0d3d5c', 'colour_name': 'Galaxy2'}, {'hex_value': '#538b8c', 'colour_name': 'Galaxy3'}, {'hex_value': '#203250', 'colour_name': 'Galaxy4'}, {'hex_value': '#c5dde8', 'colour_name': 'Dive In 1'}, {'hex_value': '#3a4e66', 'colour_name': 'Dive In 2'}, {'hex_value': '#638988', 'colour_name': 'Dive In 3'}, {'hex_value': '#2b2f28', 'colour_name': 'Dive In 4'}, {'hex_value': '#f2d7d7', 'colour_name': 'Pink Chocolate 1'}, {'hex_value': '#8d5649', 'colour_name': 'Pink Chocolate 2'}, {'hex_value': '#c28c90', 'colour_name': 'Pink Chocolate 3'}, {'hex_value': '#634a42', 'colour_name': 'Pink Chocolate 4'}, {'hex_value': '#d0d0d3', 'colour_name': 'Smoke and Mirrors 1'}, {'hex_value': '#5d5d65', 'colour_name': 'Smoke and Mirrors 2'}, {'hex_value': '#2d2d2e', 'colour_name': 'Smoke and Mirrors 3'}, {'hex_value': '#111111', 'colour_name': 'Smoke and Mirrors 4'}, {'hex_value': '#f3d4ca', 'colour_name': 'Morning Java 1'}, {'hex_value': '#784a4a', 'colour_name': 'Morning Java 1'}, {'hex_value': '#f3d4ca', 'colour_name': 'Morning Java 1'}, {'hex_value': '#784a4a', 'colour_name': 'Morning Java 2'}, {'hex_value': '#aa753d', 'colour_name': 'Morning Java 3'}, {'hex_value': '#553240', 'colour_name': 'Morning Java 4'}, {'hex_value': '#f7f2cd', 'colour_name': 'On Safari 1'}, {'hex_value': '#6b765c', 'colour_name': 'On Safari 2'}, {'hex_value': '#978a4e', 'colour_name': 'On Safari 3'}, {'hex_value': '#4a4b38', 'colour_name': 'On Safari 4'}, {'hex_value': '#fde6ee', 'colour_name': 'Going Steady 1'}, {'hex_value': '#643d67', 'colour_name': 'Going Steady 2'}, {'hex_value': '#c3a3ba', 'colour_name': 'Going Steady 3'}, {'hex_value': '#473e4d', 'colour_name': 'Going Steady 4'}, {'hex_value': '#fee6d3', 'colour_name': 'Teddy Bear 1'}, {'hex_value': '#996a57', 'colour_name': 'Teddy Bear 2'}, {'hex_value': '#ae7e65', 'colour_name': 'Teddy Bear 3'}, {'hex_value': '#6b3f22', 'colour_name': 'Teddy Bear 4'}, {'hex_value': '#fbf8f0', 'colour_name': ""Jenna's Essentials 1""}, {'hex_value': '#5b4b3f', 'colour_name': ""Jenna's Essentials 2""}, {'hex_value': '#cfb6a6', 'colour_name': ""Jenna's Essentials 3""}, {'hex_value': '#383838', 'colour_name': ""Jenna's Essentials 4""}]"
808,clinique,Chubby Stick&trade; Shadow Tint For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7NYF01_181x209.png,https://www.clinique.com/product/1598/22855/makeup/eye-shadows/chubby-stick-shadow-tint-for-eyes,https://www.clinique.com,"Sheer wash of lightweight, creamy colour slips on. Layerable and long-wearing. Versatile, too.",,pencil,eyeshadow,[],2017-12-23T23:35:13.780Z,2017-12-26T01:07:49.416Z,http://makeup-api.herokuapp.com/api/v1/products/808.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/808/original/data?1514072321,"[{'hex_value': '#fff9bd', 'colour_name': 'Grandest Gold'}, {'hex_value': '#f0c6b0', 'colour_name': 'Bountiful Beige'}, {'hex_value': '#714a3a', 'colour_name': 'Fuller Fudge'}, {'hex_value': '#c89274', 'colour_name': 'Ample Amber'}, {'hex_value': '#efa9ad', 'colour_name': 'Pink & Plenty'}, {'hex_value': '#776933', 'colour_name': 'Whopping Willow'}, {'hex_value': '#6b785c', 'colour_name': 'Mighty Moss'}, {'hex_value': '#e47c6e', 'colour_name': 'Biggest Blossom'}, {'hex_value': '#a18baa', 'colour_name': 'Lavish Lilac'}, {'hex_value': '#a78b97', 'colour_name': 'Oversized Orchid'}, {'hex_value': '#4399bc', 'colour_name': 'Big Blue'}, {'hex_value': '#8c6f62', 'colour_name': ""Lots o' Latte""}, {'hex_value': '#558c7f', 'colour_name': 'Two Ton Teal'}, {'hex_value': '#4d434c', 'colour_name': 'Curvaceous Coal'}, {'hex_value': '#765074', 'colour_name': 'Portly Plum'}, {'hex_value': '#2f4168', 'colour_name': 'Massive Midnight'}]"
809,clinique,All About Shadow&trade; Single,16.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7PWG_181x209.png,https://www.clinique.com/product/1598/27031/makeup/eye-shadows/all-about-shadow-single,https://www.clinique.com,"Creamy colour glides on in one smooth stroke. Longwearing. Crease- and fade-resistant, too. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact comes with a sponge-tip applicator.",,,eyeshadow,[],2017-12-23T23:35:14.522Z,2017-12-23T23:38:42.444Z,http://makeup-api.herokuapp.com/api/v1/products/809.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/809/original/data?1514072322,"[{'hex_value': '#f8f5f3', 'colour_name': 'Sugar Cane'}, {'hex_value': '#f2c5da', 'colour_name': 'Angel Eyes '}, {'hex_value': '#e2ac83', 'colour_name': 'Daybreak'}, {'hex_value': '#ae6950', 'colour_name': 'Sunset Glow'}, {'hex_value': '#a0746c', 'colour_name': 'Nude Rose'}, {'hex_value': '#5b4540', 'colour_name': 'Portobello'}, {'hex_value': '#af849e', 'colour_name': 'Lavender Out Loud'}, {'hex_value': '#d699bb', 'colour_name': 'Bubble Bath'}, {'hex_value': '#d27948', 'colour_name': 'At Dusk'}, {'hex_value': '#edd5c5', 'colour_name': 'French Vanilla'}, {'hex_value': '#9d9744', 'colour_name': 'Lemongrass'}, {'hex_value': '#919697', 'colour_name': 'Silver Lining'}, {'hex_value': '#5c745f', 'colour_name': 'Pacific Coast'}, {'hex_value': '#85748a', 'colour_name': 'Rock Violet'}, {'hex_value': '#834589', 'colour_name': 'Purple Pumps'}, {'hex_value': '#839bc0', 'colour_name': 'Lagoon'}, {'hex_value': '#212f68', 'colour_name': 'Deep Dive'}, {'hex_value': '#34391c', 'colour_name': 'Black Jade'}, {'hex_value': '#886a5a', 'colour_name': 'Foxier'}, {'hex_value': '#443022', 'colour_name': 'French Roast'}, {'hex_value': '#541c2f', 'colour_name': 'Chocolate Covered Cherry'}, {'hex_value': '#6c352f', 'colour_name': 'Black Honey'}, {'hex_value': '#4c434d', 'colour_name': 'Graphite'}, {'hex_value': '#362307', 'colour_name': 'Olive in My Martini'}, {'hex_value': '#241607', 'colour_name': 'Stroke of Midnight'}]"
810,clinique,Lid Pop™,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZKJT02_181x209.png,https://www.clinique.com/product/1598/39911/makeup/eye-shadows/lid-poptm,https://www.clinique.com,"Silky, long-wearing eye shadow delivers an instant pop of colour for a virtually powderless look. Builds and blends easily to a customizable level of intensity. Appropriate for contact lens wearers and sensitive eyes.",,,eyeshadow,[],2017-12-23T23:35:15.246Z,2017-12-23T23:38:42.733Z,http://makeup-api.herokuapp.com/api/v1/products/810.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/810/original/open-uri20171223-4-pewgcj?1514072322,"[{'hex_value': '#855371', 'colour_name': 'Grape Pop'}, {'hex_value': '#e3a595', 'colour_name': 'Cream Pop'}, {'hex_value': '#f5939a', 'colour_name': 'Petal Pop'}, {'hex_value': '#fed1b9', 'colour_name': 'Vanilla Pop'}, {'hex_value': '#20367e', 'colour_name': 'Surf Pop'}, {'hex_value': '#008b97', 'colour_name': 'Aqua Pop'}, {'hex_value': '#836a42', 'colour_name': 'Willow Pop'}, {'hex_value': '#68463e', 'colour_name': 'Cocoa Pop'}]"
811,clinique,Touch Base For Eyes&trade;,17.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6339_181x209.png,https://www.clinique.com/product/1598/5169/makeup/eye-shadows/touch-base-for-eyes,https://www.clinique.com,"No smearing, no fading, no creasing. Stays on until washed off. Versatile, creamy formula can be worn alone or layered under other eye shadows to give them more staying power. Acts as a holding base for powder shadow, helps it last longer. Ophthalmologist tested.",,,eyeshadow,[],2017-12-23T23:35:15.541Z,2017-12-23T23:38:43.035Z,http://makeup-api.herokuapp.com/api/v1/products/811.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/811/original/data?1514072322,"[{'hex_value': '#efd4b9', 'colour_name': 'Canvas Light'}, {'hex_value': '#E9BFB5', 'colour_name': 'Petal Shimmer'}, {'hex_value': '#C8967D', 'colour_name': 'Buff Lighting'}, {'hex_value': '#c98c7f', 'colour_name': 'Nude Rose'}, {'hex_value': '#b69888', 'colour_name': 'Canvas'}]"
812,clinique,Lid Smoothie&trade; Antioxidant 8-Hour Eye Colour,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_791P01_181x209.png,https://www.clinique.com/product/1598/18485/makeup/eye-shadows/lid-smoothie-antioxidant-8-hour-eye-colour,https://www.clinique.com,"Creamy, crease-resistant eye colour wears for 8 hours. Instantly cools thanks to a unique applicator. Nourishing ingredients coax fine lid lines into a blanket of smoothness. Antioxidants help protect eye-area skin.",,,eyeshadow,[],2017-12-23T23:35:15.755Z,2017-12-23T23:38:43.316Z,http://makeup-api.herokuapp.com/api/v1/products/812.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/812/original/data?1514072323,"[{'hex_value': '#e9bc97', 'colour_name': ""Bit O'Honey""}, {'hex_value': '#cbb1a6', 'colour_name': 'Cashew Later'}, {'hex_value': '#8F8979', 'colour_name': 'Cute-cumber'}, {'hex_value': '#A5726F', 'colour_name': 'Pinkgo Biloba'}, {'hex_value': '#7F5B4F', 'colour_name': 'Seventh Heather'}]"
813,clinique,All About Shadow&trade; Primer for Eyes,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7W5C_181x209.png,https://www.clinique.com/product/1598/27035/makeup/eye-shadows/all-about-shadow-primer-for-eyes,https://www.clinique.com,Skin-toned colour primer preps lids for improved shadow application and wear. Creates a neutral base that holds All About Shadow eye colour in place for up to 12 hours. Can be worn alone for a natural yet perfected look. Appropriate for sensitive eyes and contact lens wearers. Ophthalmologist tested.,,,eyeshadow,[],2017-12-23T23:35:16.052Z,2017-12-23T23:38:43.601Z,http://makeup-api.herokuapp.com/api/v1/products/813.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/813/original/data?1514072323,"[{'hex_value': '#decdaf', 'colour_name': 'Very Fair'}, {'hex_value': '#bc9b72', 'colour_name': 'Moderately Fair'}, {'hex_value': '#7c4e10', 'colour_name': 'Deep'}]"
814,clinique,Pretty Easy™ Eye Palette,22.25,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZJPL01_181x209.png,https://www.clinique.com/product/1598/38686/makeup/eye-shadows/pretty-easytm-eye-palette,https://www.clinique.com,"Clinique's Pretty Easy Eye Palette comes with eight shades of long-wearing All About Shadow in a variety of finishes. For instant lashline definition, there's Skinny Stick, our no-sharpener-required eye liner in two must-have shades. Create your own custom eye looks or follow the illustrated how-tos.",,palette,eyeshadow,[],2017-12-23T23:35:16.300Z,2017-12-26T00:33:00.462Z,http://makeup-api.herokuapp.com/api/v1/products/814.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/814/original/data?1514072323,"[{'hex_value': '#EACFB4', 'colour_name': 'color 1'}, {'hex_value': '#D7BAA1', 'colour_name': 'color 2'}, {'hex_value': '#8F6A57', 'colour_name': 'color 3'}, {'hex_value': '#5C443A', 'colour_name': 'color 4'}, {'hex_value': '#CCC3B6', 'colour_name': 'color 5'}, {'hex_value': '#473F3E', 'colour_name': 'color 6'}, {'hex_value': '#F0DFCC', 'colour_name': 'color 7'}, {'hex_value': '#CCBAAA', 'colour_name': 'color 8'}]"
815,clinique,Wear Everywhere Neutrals All About Shadow&trade; 8-Pan Palette,37.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZCAE02_181x209.png,https://www.clinique.com/product/1598/33862/makeup/eye-shadows/wear-everywhere-neutrals-all-about-shadow-8-pan-palette,https://www.clinique.com,"Versatile eye shadow palettes are perfect for day… amped up for night when you layer multiple shades for extra depth and dimension. Long-wearing shades are crease- and fade-resistant. Ophthalmologist tested, too.",,palette,eyeshadow,[],2017-12-23T23:35:16.485Z,2017-12-26T00:33:00.434Z,http://makeup-api.herokuapp.com/api/v1/products/815.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/815/original/data?1514072324,"[{'hex_value': '#F7E2D1,#673E2C,#DBAA95,#CDB298', 'colour_name': 'Nudes'}, {'hex_value': '#FDE7F2,#65415E,#C0B5BB,#E6BFD6', 'colour_name': 'Pinks'}, {'hex_value': '#D4DAD4,#92A799,#7D7253,#5B664F', 'colour_name': 'Greens'}, {'hex_value': '#D9CED6,#C1C5CB,#8A788A,#4E4951', 'colour_name': 'Greys'}, {'hex_value': '#DDDFE4,#4C5060,#4B4A6A,#94838C', 'colour_name': 'Blues'}]"
816,clinique,Super City Block™ BB Cushion Compact Broad Spectrum SPF 50 Refill,25.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZLE601_181x209.png,https://www.clinique.com/product/1599/41917/makeup/foundations/super-city-blocktm-bb-cushion-compact-broad-spectrum-spf-50-refill,https://www.clinique.com,"Everything skin needs to face city life—flawlessly. Buildable, breathable fluid makeup feels cool and weightless on skin, yet delivers a lasting natural-matte finish. High-level SPF and antioxidants help protect against skin-damaging UV, impurities and environmental aggressors. All in a ready-to-go compact with puff applicator.",,,foundation,[],2017-12-23T23:42:55.887Z,2017-12-23T23:43:18.606Z,http://makeup-api.herokuapp.com/api/v1/products/816.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/816/original/data?1514072598,"[{'hex_value': '#AA754E', 'colour_name': 'Deep'}, {'hex_value': '#E5B091', 'colour_name': 'Medium'}, {'hex_value': '#F4C3A7', 'colour_name': 'Moderately Fair'}]"
817,clinique,Age Defense BB Cream<BR>Broad Spectrum SPF 30,38.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7KYL01_181x209.png,https://www.clinique.com/product/11480/19517/makeup/foundations/bb-and-cc-cream/age-defense-bb-creambroad-spectrum-spf-30,https://www.clinique.com,This instant morning routine gives skin just about everything it needs for a quick start.,,bb_cc,foundation,[],2017-12-23T23:42:56.363Z,2017-12-23T23:43:01.037Z,http://makeup-api.herokuapp.com/api/v1/products/817.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/817/original/data?1514072580,"[{'hex_value': '#EABDAD', 'colour_name': 'Shade 01'}, {'hex_value': '#CFA187', 'colour_name': 'Shade 02'}, {'hex_value': '#C99B80', 'colour_name': 'Shade 03'}, {'hex_value': '#8E5128', 'colour_name': 'Shade 04'}]"
818,clinique,Acne Solutions BB Cream Broad Spectrum SPF 40,39.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_Z54E_181x209.png,https://www.clinique.com/product/1599/35075/makeup/foundations/acne-solutions-bb-cream-broad-spectrum-spf-40,https://www.clinique.com,"A mattifying BB Cream specifically developed for blemish-prone or oily skins. Combines oil control, buildable coverage and UVA/UVB protection for a protected, shine-free complexion. Lightweight, shake-well formula delivers a freshly-mixed application every time. Wears beautifully for 12-hours. Oil-free.",,,foundation,[],2017-12-23T23:42:56.921Z,2017-12-23T23:43:09.229Z,http://makeup-api.herokuapp.com/api/v1/products/818.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/818/original/data?1514072589,"[{'hex_value': '#e3b59a', 'colour_name': 'Light'}, {'hex_value': '#ddad92', 'colour_name': 'Light Medium'}, {'hex_value': '#d07e4a', 'colour_name': 'Medium'}, {'hex_value': '#c57542', 'colour_name': 'Medium Deep'}, {'hex_value': '#b86530', 'colour_name': 'Deep'}]"
819,clinique,Moisture Surge&trade; CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,39.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7WCP_181x209.png,https://www.clinique.com/product/11480/25255/makeup/foundations/bb-and-cc-cream/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30,https://www.clinique.com,"One simple step for glowing skin. Lightweight formula instantly colour corrects a range of complexion concerns - redness, dullness, sallowness - so all you see is a healthy-looking glow. Oil-free hydration and sunscreen mean a more flawless look tomorrow, too.  Each versatile shade is appropriate for a range of skin tones and undertones.",,bb_cc,foundation,[],2017-12-23T23:42:57.309Z,2017-12-23T23:43:02.228Z,http://makeup-api.herokuapp.com/api/v1/products/819.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/819/original/data?1514072582,"[{'hex_value': '#EAB087', 'colour_name': 'Very Light'}, {'hex_value': '#E6A272', 'colour_name': 'Light'}, {'hex_value': '#E2935C', 'colour_name': 'Light Medium'}, {'hex_value': '#D38A56', 'colour_name': 'Medium Deep'}, {'hex_value': '#8E5128', 'colour_name': 'Deep'}, {'hex_value': '#DC8E59', 'colour_name': 'Medium'}]"
820,clinique,Beyond Perfecting&trade; Super Concealer Camouflage + 24-Hour Wear,19.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2HW01_181x209.png,https://www.clinique.com/product/1596/50424/makeup/concealers/beyond-perfecting-super-concealer-camouflage-24-hour-wear,https://www.clinique.com,"Cover up without touching up for 24 life-proof hours. Instantly and easily blends into skin to flawlessly conceal imperfections. Transfer-resistant formula stays put—even through sweat and humidity. Provides immediate hydration to keep eye-area skin feeling comfortable, looking fresh and natural. 18 shades in total—including a must-have apricot-colored corrector shade to help tackle dark circles and discolorations.",,concealer,foundation,[],2017-12-23T23:42:57.925Z,2017-12-23T23:43:02.839Z,http://makeup-api.herokuapp.com/api/v1/products/820.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/820/original/data?1514072582,"[{'hex_value': '#E8B99A', 'colour_name': 'Very Fair 02'}, {'hex_value': '#E9B894', 'colour_name': 'Very Fair 04'}, {'hex_value': '#E4AD85', 'colour_name': 'Very Fair 05'}, {'hex_value': '#E3AB7F', 'colour_name': 'Very Fair 06'}, {'hex_value': '#DFAC8B', 'colour_name': 'Very Fair 07'}, {'hex_value': '#E4AD87', 'colour_name': 'Very Fair 08'}, {'hex_value': '#DCA68A', 'colour_name': 'Moderately Fair 10'}, {'hex_value': '#CF916B', 'colour_name': 'Moderately Fair 12'}, {'hex_value': '#D59972', 'colour_name': 'Moderately Fair 14'}, {'hex_value': '#D3936C', 'colour_name': 'Medium 16'}, {'hex_value': '#CD9571', 'colour_name': 'Medium 18'}, {'hex_value': '#C58F64', 'colour_name': 'Medium 20'}, {'hex_value': '#BF8562', 'colour_name': 'Medium 22'}, {'hex_value': '#CB8964', 'colour_name': 'Medium 15'}, {'hex_value': '#BA7F53', 'colour_name': 'Deep 24'}, {'hex_value': '#E5855E', 'colour_name': 'Apricot Corrector'}, {'hex_value': '#996454', 'colour_name': 'Deep 26'}, {'hex_value': '#8b594c', 'colour_name': 'Deep 28'}]"
821,clinique,Continuous Coverage Makeup Broad Spectrum SPF 15,26.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_647G_181x209.png,https://www.clinique.com/product/1599/5642/makeup/foundations/continuous-coverage-makeup-broad-spectrum-spf-15,https://www.clinique.com,,,,foundation,[],2017-12-23T23:42:58.476Z,2017-12-23T23:43:20.842Z,http://makeup-api.herokuapp.com/api/v1/products/821.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/821/original/data?1514072600,"[{'hex_value': '#DAAD88', 'colour_name': 'Creamy Glow'}, {'hex_value': '#D9A584', 'colour_name': 'Porcelain Glow'}, {'hex_value': '#CE9D78', 'colour_name': 'Natural Honey Glow'}, {'hex_value': '#E4B69D', 'colour_name': 'Ivory Glow'}]"
822,clinique,Airbrush Concealer&trade;,22.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6CM2_181x209.png,https://www.clinique.com/product/1596/5011/makeup/concealers/airbrush-concealer,https://www.clinique.com,"Instantly helps soften the look of fine lines and wrinkles. Light-diffusing optics brighten shadows. Creamy, light formula flows through for smooth brush-on, precision application. Ophthalmologist tested.",,concealer,foundation,[],2017-12-23T23:42:59.147Z,2017-12-23T23:43:03.833Z,http://makeup-api.herokuapp.com/api/v1/products/822.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/822/original/data?1514072583,"[{'hex_value': '#FFBEB0', 'colour_name': 'Fair'}, {'hex_value': '#F7B9AC', 'colour_name': 'NEW Illuminator'}, {'hex_value': '#F7CDA1', 'colour_name': 'NEW Fair Cream'}, {'hex_value': '#E8BE92', 'colour_name': 'NEW Neutral Cream'}, {'hex_value': '#E7B295', 'colour_name': 'NEW Light Honey'}, {'hex_value': '#DCAC8A', 'colour_name': 'Neutral Fair'}, {'hex_value': '#DCB08C', 'colour_name': 'NEW Medium Deep'}, {'hex_value': '#D1997B', 'colour_name': 'NEW Medium Caramel'}, {'hex_value': '#B17439', 'colour_name': 'NEW Golden Honey'}, {'hex_value': '#BC6A21', 'colour_name': 'NEW Deep Caramel'}, {'hex_value': '#AE631B', 'colour_name': 'NEW Deeper Caramel'}, {'hex_value': '#F99673', 'colour_name': 'Medium'}]"
823,clinique,Advanced Concealer,20.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6296_181x209.png,https://www.clinique.com/product/1596/6278/makeup/concealers/advanced-concealer,https://www.clinique.com,"Cream-to-powder concealer delivers long-lasting, intensive camouflage. With daily use, helps firm and smooth. Won't creep or fade. Ophthalmologist tested.",,concealer,foundation,[],2017-12-23T23:42:59.720Z,2017-12-23T23:43:04.510Z,http://makeup-api.herokuapp.com/api/v1/products/823.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/823/original/data?1514072584,"[{'hex_value': '#CC9D82', 'colour_name': 'Matte Light'}]"
824,clinique,All About Eyes&trade; Concealer,20.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6FKW_181x209.png,https://www.clinique.com/product/1596/5161/makeup/concealers/all-about-eyes-concealer,https://www.clinique.com,,,concealer,foundation,[],2017-12-23T23:43:00.157Z,2017-12-23T23:43:04.907Z,http://makeup-api.herokuapp.com/api/v1/products/824.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/824/original/data?1514072584,"[{'hex_value': '#F1CFB2', 'colour_name': 'Light Neutral'}, {'hex_value': '#E7BFA1', 'colour_name': 'Light Petal'}, {'hex_value': '#E2B18C', 'colour_name': 'Medium Petal'}, {'hex_value': '#DAA16D', 'colour_name': 'Medium Beige'}, {'hex_value': '#D49167', 'colour_name': 'Medium Honey'}, {'hex_value': '#A77A55', 'colour_name': 'Deep Golden'}]"
